,2016,2017,2018,2019,2020,2021,2022
net_income,34032000.0,97156000.0,374190000.0,20751000.0,-33711000.0,150881000.0,641298000.0
eps_diluted,-0.94,8.62,7.11,0.41,-0.66,2.93,12.4
cash_and_equiv,150045000.0,35470000.0,205577000.0,193383000.0,211916000.0,395839000.0,829480000.0
long_term_debt,71210000.0,454133000.0,593423000.0,468141000.0,550226000.0,461934000.0,455712000.0
long_term_assets,656858000.0,724446000.0,925871000.0,900218000.0,926453000.0,837010000.0,854986000.0
depreication,47413000.0,75413000.0,97209000.0,97330000.0,118092000.0,141418000.0,115279000.0
