,2018,2019,2020,2021,2022
cash_and_equiv,4017950.0,8272623.0,7407990.0,16537174.0,11443059.0
revenue,0.0,8700332.0,9063137.0,5341850.0,6330428.0
net_income,0.0,2054758.0,1011555.0,-1084313.0,-6071229.0
depreication,0.0,91814.0,87593.0,126234.0,252097.0
eps_diluted,0.0,0.0,0.13,-0.12,-0.55
long_term_assets,0.0,0.0,3559946.0,4427575.0,9933516.0
