,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,40253000.0,21291000.0,53650000.0,80051000.0,0.0,0.0,0.0,0.0
revenue,0.0,818914000.0,202099000.0,241179000.0,297602000.0,294603000.0,375768000.0,1595222000.0
net_income,0.0,47977000.0,3974000.0,25169000.0,4742000.0,51445000.0,62394000.0,89693000.0
eps_diluted,0.0,0.58,0.05,0.3,0.05,0.58,0.71,1.03
depreication,0.0,11670000.0,20769000.0,24777000.0,28959000.0,0.0,30535000.0,39847000.0
long_term_debt,0.0,0.0,636573000.0,520226000.0,470312000.0,0.0,422759000.0,499040000.0
long_term_assets,0.0,0.0,213393000.0,217200000.0,268992000.0,0.0,260570000.0,357845000.0
