,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-53096.0,-12635.0,-30968.0,-30089.0,19153.0,-48846.0,-147534.0,68206.0,-5135731.0,-28674556.0,-29050822.0,-21690469.0
long_term_debt,115802.0,112133.0,155364.0,187352.0,241233.0,315665.0,313893.0,410954.0,10281224.0,6655703.0,6479457.0,7501903.0
long_term_assets,0.0,0.0,23857.0,47309.0,43753.0,62190.0,46636.0,58627.0,234652.0,6981852.0,8043478.0,6647129.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,895346.0,1309178.0,20387.0,2300126.0,11316002.0,18087486.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.04,-1.06,-1.02,0.0
cash_and_equiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938040.0,42639.0,380000.0,4181383.0,4431745.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9334.0,113299.0,111567.0,936020.0
