,2017,2018,2019,2020,2021,2022
revenue,1059881000.0,2106021000.0,3465473000.0,2208656000.0,2957979000.0,3811993000.0
net_income,-688301000.0,-911335000.0,-2602241000.0,-1752857000.0,-283173000.0,-1584511000.0
cash_and_equiv,1106102000.0,517690000.0,358319000.0,319734000.0,457325000.0,281090000.0
depreication,2611000.0,18752000.0,108429000.0,157353000.0,139347000.0,154798000.0
long_term_debt,0.0,1448819000.0,2451365000.0,2754467000.0,3227798000.0,3972057000.0
long_term_assets,0.0,1439601000.0,2444020000.0,2084826000.0,1997814000.0,1973572000.0
eps_diluted,0.0,0.0,-11.44,-5.61,-0.83,-4.47
