,2016,2017,2018,2019,2020,2021,2022
net_income,-11406000.0,-16830000.0,-9729000.0,-14269000.0,-11357000.0,-116721000.0,-67731000.0
cash_and_equiv,985000.0,29423000.0,89493000.0,88736000.0,21170000.0,44687000.0,51614000.0
depreication,198000.0,400000.0,700000.0,1600000.0,2100000.0,2200000.0,2400000.0
revenue,0.0,708000.0,1063000.0,2234000.0,7492000.0,23654000.0,31915000.0
long_term_assets,0.0,2225000.0,12357000.0,25987000.0,41838000.0,17757000.0,19002000.0
eps_diluted,0.0,0.0,0.0,0.0,-1.99,-3.62,-2.04
