,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,4500.0,11017.0,1929.0,0.0,0.0,0.0,0.0,0.0,0.0
net_income,-3213.0,788.0,-25654.0,-78484.0,-27474.0,-23980.0,-39296.0,-350140.0,-1491513.0
cash_and_equiv,7000.0,21190.0,44.0,1017.0,1017.0,1017.0,0.0,0.0,0.0
long_term_debt,9713.0,5213.0,12000.0,87930.0,106975.0,51509.0,130441.0,284884.0,876023.0
long_term_assets,0.0,0.0,0.0,0.0,0.0,0.0,3273.0,49832.0,133439.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.04
