,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1688000.0,3484000.0,3016000.0,11011000.0,12291000.0,10483000.0,16234000.0,10456000.0,8924000.0,10153000.0,0.0,27137000.0,47417000.0,60517000.0
net_income,0.0,-518000.0,4807000.0,7841000.0,14319000.0,18067000.0,11116000.0,7016000.0,-7172000.0,-5887000.0,-1023000.0,-9435000.0,13623000.0,18430000.0
eps_diluted,0.0,-0.04,0.27,0.43,0.8,1.07,0.66,0.47,-0.52,0.0,-0.07,-0.68,0.96,1.27
depreication,0.0,7429000.0,7107000.0,5698000.0,6131000.0,7326000.0,7875000.0,6943000.0,7443000.0,10525000.0,11359000.0,11270000.0,0.0,0.0
long_term_assets,0.0,0.0,99371000.0,99885000.0,108297000.0,112170000.0,105220000.0,101130000.0,118896000.0,113712000.0,105573000.0,103773000.0,112946000.0,103272000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200055000.0,185256000.0,209758000.0,225356000.0,198456000.0,224168000.0,262841000.0
