,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,90000000.0,129000000.0,545000000.0,874000000.0,1019000000.0,202000000.0,172000000.0,218000000.0,85000000.0,131000000.0,199000000.0,588000000.0,367000000.0,627000000.0,1734000000.0,1462000000.0,160000000.0
revenue,0.0,12802000000.0,13627000000.0,12967000000.0,0.0,0.0,15253000000.0,14892000000.0,15049000000.0,15026000000.0,10700000000.0,2681000000.0,10944000000.0,10805000000.0,10701000000.0,11112000000.0,12459000000.0
net_income,0.0,1309000000.0,1342000000.0,239000000.0,185000000.0,98000000.0,-148000000.0,142000000.0,299000000.0,578000000.0,-5796000000.0,-2499000000.0,138000000.0,-111000000.0,1079000000.0,1283000000.0,406000000.0
eps_diluted,0.0,4.22,4.38,2.85,2.42,0.23,-0.35,0.34,-0.73,-0.53,-13.44,-5.62,0.25,-0.2,1.99,2.35,0.71
long_term_assets,0.0,0.0,30468000000.0,31734000000.0,31833000000.0,44055000000.0,46726000000.0,46411000000.0,48194000000.0,49054000000.0,40198000000.0,39147000000.0,37671000000.0,39857000000.0,40750000000.0,42195000000.0,43693000000.0
depreication,0.0,0.0,1414000000.0,1755000000.0,1468000000.0,1450000000.0,1056000000.0,2022000000.0,1592000000.0,1826000000.0,1974000000.0,1700000000.0,1384000000.0,1217000000.0,1199000000.0,1664000000.0,1317000000.0
