,2017,2018,2019,2020,2021,2022
revenue,421239000.0,203208000.0,54954000.0,65680000.0,93433000.0,68466000.0
net_income,-1607000.0,4467000.0,-17900000.0,-55863000.0,1316000.0,-92841000.0
eps_diluted,-0.07,0.15,-0.6,-1.21,-0.15,-27.72
cash_and_equiv,32264000.0,6900000.0,4912000.0,24787000.0,24266000.0,21559000.0
long_term_debt,329145000.0,346405000.0,300196000.0,231607000.0,257482000.0,302155000.0
long_term_assets,283853000.0,272725000.0,257246000.0,175165000.0,196384000.0,200294000.0
depreication,25719000.0,42308000.0,0.0,0.0,0.0,0.0
