,2019,2020,2021,2022
revenue,243290000.0,260586000.0,267948000.0,378476000.0
net_income,81473000.0,-5340678.0,3154000.0,18657000.0
depreication,8606000.0,9916000.0,10428000.0,8575000.0
cash_and_equiv,0.0,13422000.0,21944000.0,13642000.0
long_term_assets,0.0,27869000.0,53083000.0,65831000.0
eps_diluted,0.0,0.0,0.12,1.13
