,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,816917000.0,664897000.0,1654663000.0,1804045000.0,1677844000.0,1944334000.0,1747584000.0,2185307000.0,2007190000.0,896801000.0,1011331000.0,1544944000.0,1572150000.0,2661914000.0,336250000.0,322824000.0
revenue,0.0,4086630000.0,326081000.0,322889000.0,129194000.0,137263000.0,134340000.0,134628000.0,128415000.0,131332000.0,3036314000.0,3159931000.0,3094881000.0,141965000.0,158816000.0,179985000.0
net_income,0.0,-308647000.0,-128587000.0,-109049000.0,-141724000.0,-105243000.0,-104943000.0,-111998000.0,-145007000.0,-146220000.0,-153566000.0,1142927000.0,422509000.0,-255751000.0,-190605000.0,-168421000.0
eps_diluted,0.0,-0.95,-0.38,-0.36,-0.47,-0.39,-0.39,-0.41,-0.55,-0.68,-0.74,5.42,2.04,-0.06,0.48,3.22
depreication,0.0,119514000.0,96600000.0,96900000.0,92200000.0,69310000.0,68192000.0,115604000.0,159804000.0,173598000.0,182168000.0,183295000.0,166695000.0,77937000.0,71346000.0,33624000.0
long_term_debt,0.0,0.0,2398280000.0,3360323000.0,3378064000.0,3566977000.0,2918885000.0,3219590000.0,2384377000.0,2531806000.0,2433278000.0,2339286000.0,2415630000.0,5070873000.0,3431665000.0,2277630000.0
long_term_assets,0.0,0.0,2788642000.0,2622676000.0,2241366000.0,2148573000.0,2075436000.0,1579523000.0,1564119000.0,1626624000.0,1348069000.0,1249236000.0,1306586000.0,2025311000.0,1860451000.0,1834794000.0
