,2017,2018,2019,2020,2021,2022
revenue,1247400000.0,1473900000.0,1524000000.0,1790900000.0,7386100000.0,7512400000.0
net_income,-112700000.0,-86900000.0,70600000.0,51600000.0,572600000.0,686500000.0
depreication,99200000.0,404600000.0,398900000.0,395400000.0,379200000.0,405500000.0
eps_diluted,0.0,-0.94,0.09,0.06,0.85,1.01
cash_and_equiv,0.0,184700000.0,186700000.0,286600000.0,301700000.0,372900000.0
long_term_debt,0.0,8020900000.0,6191000000.0,6136600000.0,8474000000.0,7946300000.0
long_term_assets,0.0,8012000000.0,7751800000.0,7675600000.0,11420000000.0,10806400000.0
