,2015,2016,2017,2018,2019,2020,2021,2022,2023
net_income,-180000000.0,-2064000000.0,-846000000.0,-876000000.0,499000000.0,832000000.0,3843000000.0,1072000000.0,583000000.0
cash_and_equiv,5398000000.0,6322000000.0,9474000000.0,13942000000.0,9676000000.0,9302000000.0,9508000000.0,9477000000.0,7631000000.0
depreication,2977000000.0,2872000000.0,4938000000.0,8634000000.0,7746000000.0,6143000000.0,5390000000.0,726000000.0,809000000.0
long_term_debt,0.0,38941000000.0,87525000000.0,97710000000.0,98493000000.0,104512000000.0,93354000000.0,83173000000.0,75257000000.0
long_term_assets,0.0,21549000000.0,87433000000.0,83865000000.0,75682000000.0,81993000000.0,79848000000.0,47702000000.0,46702000000.0
revenue,0.0,0.0,19556000000.0,22482000000.0,22844000000.0,21589000000.0,26424000000.0,26116000000.0,20922000000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,6.03,4.22,1.37,0.79
