,2010,2011,2012,2013,2020,2021,2022
revenue,1136379.0,1432773.0,5806848.0,7310753.0,0.0,22442513.0,24947401.0
net_income,142305.0,-1171921.0,-1457470.0,-5473240.0,-21387.0,-3940.0,-428458.0
long_term_debt,213186.0,1380037.0,3021844.0,7641480.0,25640.0,1820277.0,2721222.0
long_term_assets,339648.0,364167.0,635298.0,396662.0,0.0,132802.0,601501.0
depreication,16622.0,31362.0,50765.0,83900.0,0.0,0.0,0.0
cash_and_equiv,0.0,0.0,0.0,0.0,0.0,2129801.0,1227654.0
