,2016,2017,2018,2019,2020,2021,2022
revenue,0.0,0.0,125676000.0,4672000.0,335561000.0,48657000.0,105065000.0
net_income,-86652000.0,-22887000.0,77533000.0,-54025000.0,71136000.0,-290581000.0,-325991000.0
cash_and_equiv,39853000.0,218375000.0,77123000.0,79449000.0,507144000.0,293477000.0,218044000.0
depreication,1469000.0,3082000.0,7415000.0,7991000.0,8531000.0,8593000.0,10383000.0
long_term_assets,0.0,77114000.0,181148000.0,123200000.0,108625000.0,506928000.0,87923000.0
eps_diluted,0.0,0.0,0.79,-2.07,0.63,-2.39,-2.6
