,2016,2017,2018,2019,2020,2021,2022
revenue,1191000000.0,5430000000.0,9797000000.0,11547000000.0,10850000000.0,17700000000.0,15631000000.0
cash_and_equiv,843000000.0,1487000000.0,636000000.0,300000000.0,406000000.0,1325000000.0,455000000.0
long_term_assets,12694000000.0,11927000000.0,22589000000.0,22502000000.0,21779000000.0,21800000000.0,21671000000.0
depreication,216000000.0,699000000.0,1394000000.0,1640000000.0,1737000000.0,1753000000.0,1596000000.0
net_income,0.0,-254000000.0,-186000000.0,234000000.0,636000000.0,-1274000000.0,-1227000000.0
eps_diluted,0.0,-0.59,-0.35,0.49,1.3,-2.69,-3.26
