,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1822780.0,2471108.0,683979.0,450691.0,0.0,0.0,0.0,0.0,7891151.0,7778723.0,868548.0,5854382.0,1166596.0
net_income,0.0,-4520282.0,-7601482.0,-6795479.0,-4687614.0,-5128274.0,-25449755.0,-89123239.0,-24771588.0,-42036100.0,-52011388.0,-169675169.0,-107741965.0
long_term_assets,0.0,21547876.0,61596567.0,36057305.0,39151761.0,37304560.0,14249145.0,35927528.0,12603089.0,411707.0,15905415.0,40468476.0,33473285.0
depreication,0.0,1291581.0,2008235.0,3585674.0,2189721.0,1547233.0,879850.0,2698738.0,1480535.0,478770.0,20420.0,78364432.0,78370049.0
long_term_debt,0.0,0.0,33891977.0,6548865.0,4646223.0,10282292.0,19180855.0,92641331.0,75943528.0,62407277.0,113048013.0,130592337.0,51758802.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6859767.0,2742102.0,150814.0,401222.0,597255.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-287.86,0.21,-5.5,0.0,0.0
