,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,19695675.0,37520240.0,29817507.0,37520240.0,22322949,34531812.0,53614735,50555091.0,46897216.0,56208902.0,128384606.0
revenue,0.0,392470972.0,103078867.0,55926516.0,66300000,385945564.0,101900000,130500000.0,112900000.0,234600000.0,127900000.0
net_income,0.0,15452369.0,-17042053.0,-4787042.0,100000,4100000.0,-500000,-4400000.0,7600000.0,15200000.0,15500000.0
eps_diluted,0.0,-0.65,-0.86,-0.14,0,0.09,0,-0.1,0.17,0.34,0.34
long_term_debt,0.0,111893110.0,250874651.0,223291184.0,206673187,206605122.0,194550640,197495250.0,110809330.0,111739286.0,92211872.0
long_term_assets,0.0,232306911.0,246785580.0,297651590.0,299749636,340286867.0,339968462,351947351.0,339062376.0,523060392.0,525730448.0
depreication,0.0,9614859.0,11668128.0,12730872.0,14107822,15614571.0,17620725,18529476.0,17055271.0,22974249.0,29489810.0
