,2020,2021,2022
revenue,26894000.0,42206000.0,46852000.0
net_income,-12819000.0,-22169000.0,-33563000.0
eps_diluted,-2.35,-0.79,-1.07
cash_and_equiv,159227000.0,224073000.0,188422000.0
long_term_assets,7860000.0,8013000.0,26961000.0
depreication,831000.0,925000.0,1614000.0
