,2019,2020,2021,2022
revenue,265398000.0,360793000.0,547899000.0,510040000.0
net_income,27957000.0,-29629640.0,18252000.0,17990000.0
cash_and_equiv,170520000.0,114422000.0,139078000.0,158575000.0
depreication,2334000.0,2553000.0,2676000.0,3091000.0
long_term_assets,0.0,104176000.0,175165000.0,163333000.0
eps_diluted,0.0,0.0,0.73,0.73
