,2019,2020,2021,2022,2023
revenue,433460000.0,457109000.0,443458000.0,474042000.0,312062000.0
net_income,8728000.0,20191000.0,14203000.0,-14890000.0,-114132000.0
eps_diluted,0.13,0.31,0.22,-0.22,-1.68
cash_and_equiv,240192000.0,201090000.0,78570000.0,152590000.0,34579000.0
depreication,21021000.0,17325000.0,22519000.0,21278000.0,18050000.0
long_term_assets,0.0,292912000.0,278582000.0,244542000.0,191354000.0
