,2019,2020,2021,2022,2023
net_income,-14682592.0,-72459185.0,-42855000.0,7903000.0,-724964000.0
eps_diluted,-0.23,-0.84,-0.32,0.06,0.0
long_term_debt,257466.0,516185144.0,861672000.0,1007907000.0,1006925000.0
long_term_assets,695295418.0,696957196.0,1261184000.0,1794725000.0,1236943000.0
revenue,0.0,197672000.0,170559000.0,166183000.0,555124000.0
cash_and_equiv,0.0,92009000.0,117299000.0,138176000.0,170359000.0
depreication,0.0,5864000.0,3572000.0,6556000.0,6508000.0
