,2019,2020,2021,2022
revenue,45746000.0,79896000.0,115871000.0,142117000.0
net_income,-32060000.0,-40421000.0,-51690000.0,-49738000.0
eps_diluted,-3.3,-3.75,-2.6,-0.76
depreication,5732000.0,9425000.0,12140000.0,12964000.0
cash_and_equiv,0.0,55698000.0,135996000.0,61997000.0
long_term_debt,0.0,54023000.0,64307000.0,72219000.0
long_term_assets,0.0,25299000.0,33038000.0,75461000.0
