,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,33805.0,998737.0,3534454.0,950237.0,893138.0,42976713.0,88607234.0,22973803.0
net_income,0.0,-1928686.0,-6959232.0,-6271723.0,-6195557.0,42478529.0,36658564.0,-14238249.0
long_term_assets,0.0,87429.0,210452.0,501259.0,631072.0,3423988.0,44914987.0,30352610.0
depreication,0.0,37491.0,45758.0,50765.0,65902.0,138635.0,335363.0,1282718.0
revenue,0.0,0.0,7662.0,39911.0,214974.0,74552758.0,97885603.0,34218209.0
eps_diluted,0.0,0.0,0.0,0.0,-0.37,1.52,1.23,-0.45
