,1997,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,71766000.0,0.0,3317000.0,-74032000.0,54099000.0,-69142000.0,6709000.0,7180000.0,-18559000.0,-63626000.0,-18443000.0,-12858000.0,-1962000.0,3254000.0,-15811000.0,17839000.0,139898000.0,150556000.0
eps_diluted,1.28,0.0,0.09,-1.93,1.36,-1.37,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.1,0.77,0.83
cash_and_equiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62101000.0,1001000.0,740000.0,15577000.0,9569000.0,39457000.0,36391000.0,67056000.0,99265000.0,119423000.0,294186000.0
revenue,0.0,0.0,1197732000.0,1401911000.0,1329525000.0,1638623000.0,1818026000.0,0.0,0.0,0.0,0.0,935589000.0,182582000.0,505730000.0,720779000.0,804713000.0,3438640000.0,3944735000.0
long_term_debt,0.0,0.0,0.0,147798000.0,128203000.0,451907000.0,448072000.0,333695000.0,713244000.0,586010000.0,575521000.0,597863000.0,607993000.0,779372000.0,1616500000.0,1558376000.0,1525595000.0,1629555000.0
long_term_assets,0.0,0.0,0.0,40315000.0,67939000.0,387061000.0,384633000.0,406949000.0,699902000.0,636498000.0,346957000.0,431658000.0,416499000.0,960786000.0,2030893000.0,1990427000.0,2080662000.0,2118597000.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22025000.0,34662000.0,38062000.0,53690000.0,71310000.0,63058000.0,60565000.0
