,2011,2012,2013,2014,2015,2016,2018,2019,2020,2021,2022,2023
net_income,1261000.0,746000.0,824000.0,896000.0,927000.0,-165000.0,0.0,-1440000.0,-606000.0,1381000.0,3508000.0,826000.0
eps_diluted,0.51,0.3,0.34,0.37,0.38,-0.07,0.0,0.0,0.0,0.0,0.0,0.0
cash_and_equiv,539000.0,985000.0,1297000.0,625000.0,820000.0,634000.0,2215000.0,394000.0,1332000.0,3785000.0,4088000.0,1447000.0
long_term_assets,769000.0,720000.0,628000.0,565000.0,466000.0,444000.0,0.0,564000.0,1173000.0,661000.0,5539000.0,7374000.0
depreication,212000.0,203000.0,293000.0,237000.0,223000.0,208000.0,0.0,215000.0,220000.0,225000.0,264000.0,363000.0
revenue,0.0,8299000.0,8424000.0,8650000.0,9757000.0,8395000.0,0.0,9378000.0,9237000.0,10534000.0,12284000.0,6406000.0
