,2018,2019,2020,2021,2022
cash_and_equiv,19326412.0,23389000.0,44396000.0,48419000.0,59424000.0
revenue,0.0,244841400.0,243981183.0,421079000.0,749631000.0
net_income,0.0,-12929750.0,-36741000.0,-43291000.0,-156761000.0
long_term_debt,0.0,48627715.0,441986000.0,1370270000.0,1443131000.0
long_term_assets,0.0,557702352.0,553966000.0,1733661000.0,1573170000.0
depreication,0.0,13491369.0,17060000.0,44895000.0,98205000.0
eps_diluted,0.0,0.0,0.0,-0.56,-1.75
