,2018,2019,2020,2021,2022
revenue,188805000.0,67876000.0,108741000.0,546413000.0,544416000.0
net_income,-16491000.0,-11310000.0,812000.0,-25325000.0,-31819000.0
depreication,23915000.0,7443000.0,10190000.0,44810000.0,47479000.0
eps_diluted,0.0,-1.89,-0.13,-1.56,-1.62
cash_and_equiv,0.0,6411000.0,34386000.0,146254000.0,0.0
long_term_debt,0.0,218298000.0,291555000.0,322695000.0,277692000.0
long_term_assets,0.0,258599000.0,468458000.0,539236000.0,543986000.0
