,2019,2020,2021,2022
revenue,104016000.0,100221000.0,148127000.0,213388000.0
net_income,5820000.0,2454000.0,5493000.0,5970000.0
cash_and_equiv,9788000.0,20992000.0,53266000.0,105177000.0
depreication,19760000.0,22117000.0,22869000.0,20700000.0
long_term_debt,0.0,84730000.0,95949000.0,91907000.0
long_term_assets,0.0,220871000.0,211313000.0,207448000.0
eps_diluted,0.0,0.0,-0.03,0.25
