,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,204533000.0,173586000.0,302991000.0,276915000.0,424155000.0,378358000.0,342000000.0,212000000.0,715000000.0,586000000.0,352000000.0,580000000.0,285000000.0,1271000000.0,156000000.0,273000000.0
revenue,0.0,4242554000.0,4213880000.0,4177681000.0,4343346000.0,4452084000.0,3918836000.0,3893000000.0,4031000000.0,3990000000.0,3890000000.0,3901000000.0,3948000000.0,3960000000.0,4039000000.0,4076000000.0
net_income,0.0,35705000.0,209547000.0,136074000.0,175041000.0,111006000.0,140038000.0,-43000000.0,241000000.0,48000000.0,12000000.0,150000000.0,127000000.0,229000000.0,155000000.0,30000000.0
eps_diluted,0.0,0.41,2.4,1.57,2.05,1.3,1.65,-0.51,2.84,0.56,0.14,1.72,1.44,2.62,1.77,0.35
long_term_assets,0.0,0.0,4699151000.0,4783436000.0,5035133000.0,5390974000.0,5044517000.0,5183134000.0,5388000000.0,5552000000.0,5358000000.0,5462000000.0,6591000000.0,7058000000.0,8736000000.0,9396000000.0
depreication,0.0,0.0,551700000.0,559000000.0,565100000.0,597700000.0,791100000.0,593000000.0,596000000.0,607000000.0,604000000.0,627000000.0,689000000.0,669000000.0,662000000.0,682000000.0
