,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,698000000.0,888000000.0,1090000000.0,931000000.0,1059000000.0,1256000000.0,1121000000.0,791000000.0,707000000.0,603000000.0,510000000.0,508000000.0,559000000.0,268000000.0,425000000.0
net_income,0.0,-430000000.0,-13000000.0,71000000.0,88000000.0,42000000.0,109000000.0,-82000000.0,485000000.0,-104000000.0,100000000.0,85000000.0,40000000.0,197000000.0,-242000000.0
eps_diluted,0.0,-4.19,-0.14,0.33,0.41,0.23,0.64,-0.54,3.34,-0.74,0.69,0.58,0.27,1.35,-1.69
long_term_debt,0.0,0.0,2187000000.0,2308000000.0,1310000000.0,1268000000.0,1261000000.0,1089000000.0,1253000000.0,1702000000.0,1747000000.0,1845000000.0,1941000000.0,2174000000.0,2479000000.0
long_term_assets,0.0,0.0,2168000000.0,2256000000.0,2191000000.0,1964000000.0,1951000000.0,1870000000.0,2576000000.0,2762000000.0,3011000000.0,4058000000.0,4088000000.0,4046000000.0,3620000000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5826000000.0,1837000000.0,1973000000.0,1987000000.0,2108000000.0,8945000000.0,10156000000.0
