,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1732000.0,6728000.0,2304000.0,21572000.0,6494000,24508000.0,29821000.0,62430000.0,96596000.0,100708000.0,119525000.0
net_income,0.0,-12639000.0,-4606000.0,-2290000.0,134000,1006000.0,1779000.0,36581000.0,-10648000.0,-21872000.0,-31460000.0
depreication,0.0,1157000.0,4231000.0,4267000.0,4722000,5482000.0,6264000.0,6306000.0,29381000.0,29661000.0,31576000.0
eps_diluted,0.0,0.0,-5.29,-0.07,0,0.03,0.04,0.84,-0.24,0.47,-0.66
long_term_debt,0.0,0.0,37687000.0,30058000.0,16938000,26788000.0,30365000.0,57700000.0,49702000.0,63360000.0,72359000.0
long_term_assets,0.0,0.0,15467000.0,12521000.0,14348000,16376000.0,30403000.0,555522000.0,536060000.0,563572000.0,558524000.0
revenue,0.0,0.0,0.0,0.0,114397000,41650000.0,54076000.0,65849000.0,73234000.0,73240000.0,71227000.0
