,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-130726.0,24060000.0,-3923000.0,5431000.0,-207000.0,3659000.0,75219000.0,-2480000.0
cash_and_equiv,967449.0,9385000.0,21950000.0,24771000.0,37952000.0,87575000.0,119571000.0,109008000.0
long_term_debt,19968.0,300996000.0,310847000.0,228269000.0,259339000.0,295328000.0,409157000.0,423030000.0
long_term_assets,172578252.0,10069000.0,10059000.0,21829000.0,24299000.0,46715000.0,104500000.0,109335000.0
depreication,1451000.0,1783000.0,1973000.0,1838000.0,1913000.0,1813000.0,2404000.0,2504000.0
revenue,0.0,160175000.0,57904000.0,68141000.0,76128000.0,87828000.0,374430000.0,409662000.0
eps_diluted,0.0,0.31,-0.07,-0.01,-0.1,-0.04,0.51,-0.03
