,2009,2010,2011,2012,2013,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,47000000.0,60399000.0,46367000.0,45171000.0,44665000.0,65389000.0,32483000.0,30445000.0,21499000.0,17894000.0,26726000.0,34840000.0,32845000.0,42198000.0
revenue,0.0,395906000.0,394375000.0,380941000.0,379069000.0,392354000.0,364204000.0,357866000.0,30223000.0,336585000.0,338543000.0,255310000.0,411522000.0,467937000.0
net_income,0.0,-12473000.0,-17062000.0,-49295000.0,-2112000.0,14362000.0,1377000.0,7916000.0,-845000.0,-17933000.0,261000.0,-22983000.0,47265000.0,47985000.0
eps_diluted,0.0,-0.66,-0.98,-3.02,-0.13,0.81,0.09,0.5,-0.06,-1.23,0.02,-1.54,2.93,3.15
depreication,0.0,28487000.0,24232000.0,21422000.0,19216000.0,18128000.0,16171000.0,16165000.0,1507000.0,16042000.0,13705000.0,13292000.0,12276000.0,12482000.0
long_term_assets,0.0,0.0,117193000.0,75396000.0,74528000.0,67654000.0,89551000.0,87760000.0,0.0,72248000.0,198512000.0,161179000.0,136326000.0,133363000.0
