,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,700000.0,7882000.0,7942000.0,54059000.0,36079000.0,25342000.0,14680000.0,50422000.0,48121000.0,52389000.0,162636000.0,112553000.0
net_income,0.0,-19657000.0,-5066000.0,-8139000.0,-10329000.0,-3531000.0,-6547000.0,-6757000.0,-33553000.0,-22397000.0,-336000.0,-19884000.0
depreication,0.0,448000.0,438000.0,410000.0,366000.0,178000.0,285000.0,208000.0,219000.0,122000.0,85000.0,13000.0
revenue,0.0,0.0,510000.0,375000.0,490000.0,406000.0,0.0,0.0,0.0,0.0,0.0,0.0
long_term_assets,0.0,0.0,3207000.0,599000.0,514000.0,78170000.0,60116000.0,59805000.0,59918000.0,59956000.0,35142000.0,30000.0
eps_diluted,0.0,0.0,0.0,-2.37,-1.76,-0.15,-1.11,-0.55,-1.18,-0.19,0.0,-0.1
