,2019,2020,2021,2022
revenue,15280000.0,15303000.0,16322000.0,67974000.0
net_income,-1841000.0,-349000.0,-1219000.0,-14893000.0
eps_diluted,-0.07,-0.01,-0.04,-0.56
cash_and_equiv,0.0,40500000.0,24382000.0,23595000.0
long_term_assets,0.0,134117000.0,73335000.0,83647000.0
depreication,0.0,2515000.0,2383000.0,2261000.0
