,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,2134000000.0,2182000000.0,2319000000.0,9842000000.0,12987000000.0,9579000000.0,4880000000.0,3753000000.0,4233000000.0,3996000000.0,4163000000.0
revenue,0.0,57371000000.0,55123000000.0,31077000000.0,30280000000.0,7660000000.0,7946000000.0,7215000000.0,7208000000.0,27784000000.0,28496000000.0
net_income,0.0,2051000000.0,1648000000.0,2461000000.0,3161000000.0,344000000.0,1908000000.0,1049000000.0,-322000000.0,3427000000.0,868000000.0
eps_diluted,0.0,1.12,0.9,1.34,1.82,0.32,-0.52,0.36,0.12,2.58,0.66
depreication,0.0,4396000000.0,4144000000.0,3947000000.0,3775000000.0,3051000000.0,2576000000.0,2535000000.0,2625000000.0,2597000000.0,2480000000.0
long_term_debt,0.0,0.0,19760000000.0,21993000000.0,22529000000.0,18924000000.0,17198000000.0,19159000000.0,33535000000.0,33144000000.0,35117000000.0
long_term_assets,0.0,0.0,43040000000.0,49952000000.0,50712000000.0,39962000000.0,3197000000.0,36660000000.0,37459000000.0,38821000000.0,36617000000.0
