,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,107100000.0,274500000.0,552600000.0,529900000.0,631000000.0,1183800000.0,894200000.0,956700000.0,781000000.0
net_income,0.0,38000000.0,-107200000.0,-400800000.0,-233000000.0,42300000.0,-28900000.0,-437800000.0,-175600000.0
depreication,0.0,216400000.0,587300000.0,793700000.0,829800000.0,889900000.0,918700000.0,964700000.0,910700000.0
long_term_debt,0.0,0.0,7374200000.0,7940900000.0,8277900000.0,9942400000.0,10042800000.0,9072800000.0,9634000000.0
long_term_assets,0.0,0.0,12634700000.0,12242100000.0,11801800000.0,12882300000.0,13128700000.0,13313800000.0,11496300000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,-0.58,-3.51,-1.88,-0.79
