,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,2844101.0,2114912.0,2008145.0,1526075.0,1817302.0,3099608.0,1284437.0,635789.0,4915240.0,1643716.0
net_income,-8792830.0,-9063427.0,-8278964.0,-10042141.0,-7912512.0,-5678418.0,-6956815.0,-5781683.0,0.0,0.0
long_term_debt,6133275.0,5048201.0,4131208.0,4179221.0,4406430.0,7569332.0,6633017.0,5844763.0,8798715.0,4680075.0
long_term_assets,9827913.0,7677967.0,5003470.0,4413622.0,4962887.0,3411078.0,3491613.0,3447194.0,16622707.0,13674111.0
depreication,533630.0,279082.0,224580.0,64853.0,193065.0,197729.0,196438.0,170189.0,145653.0,247129.0
cash_and_equiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300185.0
