,2020,2021,2022,2023
revenue,82521000.0,103285000.0,123542000.0,154824000.0
net_income,-29257000.0,-39983000.0,-58229000.0,-68494000.0
eps_diluted,-5.33,-7.71,-2.37,-1.53
cash_and_equiv,18224000.0,37297000.0,95688000.0,40446000.0
depreication,711000.0,2006000.0,2824000.0,3171000.0
long_term_assets,0.0,13646000.0,13750000.0,23560000.0
