,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,457000000.0,596000000.0,459000000.0,463000000.0,342000000.0,350000000.0,689000000.0,965000000.0,717000000.0,559000000.0,424000000.0,607000000.0,607000000.0,1173000000.0,531000000.0,550000000.0
net_income,0.0,226000000.0,334000000.0,45000000.0,8000000.0,29000000.0,324000000.0,390000000.0,393000000.0,496000000.0,-89000000.0,53000000.0,87000000.0,151000000.0,-560000000.0,727000000.0
eps_diluted,0.0,1.39,2.06,0.28,0.05,0.2,2.3,2.82,2.82,3.56,-0.67,0.4,0.64,1.12,-4.3,5.99
long_term_debt,0.0,0.0,4664000000.0,5184000000.0,5689000000.0,5926000000.0,6483000000.0,8043000000.0,8372000000.0,7774000000.0,8531000000.0,12487000000.0,11779000000.0,12372000000.0,10320000000.0,10833000000.0
long_term_assets,0.0,0.0,4290000000.0,4250000000.0,4265000000.0,4750000000.0,4850000000.0,6074000000.0,7001000000.0,6758000000.0,7589000000.0,11183000000.0,8716000000.0,11788000000.0,9363000000.0,9642000000.0
revenue,0.0,0.0,0.0,0.0,392000000.0,314000000.0,261000000.0,0.0,0.0,8284000000.0,2168000000.0,11151000000.0,2791000000.0,2962000000.0,11394000000.0,12943000000.0
