,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,59110.0,442812.0,147198.0,425309.0,135954.0,182916.0,73713.0,40973.0,1010434.0,1223863.0,674844.0,336564.0,11740.0,0.0,574233.0
net_income,0.0,-1687814.0,-1044289.0,-1496138.0,-357148.0,-735135.0,-275420.0,-535793.0,2070670.0,-496864.0,594037.0,-1030808.0,-714092.0,4806042.0,-13274207.0
long_term_debt,0.0,1017918.0,753353.0,1273622.0,1226618.0,1967494.0,1850300.0,2219155.0,1925110.0,2710473.0,1400863.0,1403795.0,1299375.0,2320728.0,2952257.0
long_term_assets,0.0,172024.0,149376.0,110406.0,87789.0,65171.0,43078.0,21043.0,450021.0,404579.0,602559.0,522677.0,171279.0,9489162.0,984071.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,1091343.0,562059.0,265160.0,1308762.0,2824083.0,79965.0,107315.0,0.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.05,-0.01,0.13,-0.24,-0.14,0.0,0.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783324.0,10397900.0
