,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,501172.0,167001.0,8394133.0,3635224.0,7806029.0,8004237.0,3776712.0,1185677.0,7854690.0,5964556.0
long_term_assets,0.0,1187690.0,58587.0,5576564.0,5846087.0,5802184.0,5788209.0,13577943.0,11139538.0,10997593.0
depreication,0.0,1724.0,1257.0,5185.0,19288.0,38483.0,51672.0,33399.0,45296.0,41609.0
revenue,0.0,0.0,0.0,0.0,407518.0,1652520.0,2686000.0,12059.0,0.0,0.0
net_income,0.0,0.0,0.0,0.0,-13217917.0,-10811423.0,-7096696.0,-6861770.0,-13770685.0,-13583610.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.49,-57.12,-18.55
