,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,7393000.0,9702000.0,12941000.0,13606000.0,36955000.0,23205000.0,20291000.0,18682000.0,57603000.0,20683000.0,11037000.0
net_income,0.0,8587000.0,5032000.0,-2294000.0,-4014000.0,-14608000.0,-37462000.0,-5117000.0,16129000.0,15941000.0,36540000.0
depreication,0.0,3929000.0,4605000.0,6304000.0,6205000.0,6225000.0,5988000.0,6031000.0,6126000.0,6261000.0,5855000.0
long_term_debt,0.0,0.0,215398000.0,351021000.0,337198000.0,338908000.0,347094000.0,349463000.0,393635000.0,368401000.0,353534000.0
long_term_assets,0.0,0.0,177291000.0,179334000.0,172003000.0,131930000.0,122731000.0,120796000.0,113617000.0,122439000.0,129096000.0
revenue,0.0,0.0,0.0,0.0,0.0,57489000.0,255814000.0,278073000.0,312189000.0,375119000.0,475745000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,1.44,1.36,3.11
