,2017,2018,2019,2020,2021,2022
revenue,1007379.0,3283041.0,2967183.0,1587855.0,1718664.0,2642537.0
net_income,-2427169.0,-23504327.0,-348383.0,-8148147.0,-3598418.0,-145594.0
eps_diluted,-0.11,-0.55,-0.02,-0.17,-0.06,-0.02
cash_and_equiv,278227.0,1853742.0,1031014.0,255112.0,220304.0,1650507.0
long_term_assets,1813362.0,13501376.0,11878313.0,3354071.0,3101972.0,2965398.0
depreication,116017.0,722935.0,468143.0,473647.0,537273.0,575909.0
