,2017,2018,2019,2020,2021,2022
net_income,-159.0,194333.0,-393560.0,-69617.0,-1179028.0,-2353113.0
eps_diluted,-1.59,0.31,-0.25,0.0,0.0,0.0
long_term_assets,0.0,0.0,0.0,0.0,5352130.0,6838442.0
depreication,10311.0,0.0,0.0,0.0,85114.0,446994.0
revenue,0.0,0.0,136863.0,73374.0,370341.0,2430194.0
cash_and_equiv,0.0,0.0,263115.0,4124.0,19622.0,0.0
