,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,6678000.0,42658000.0,18016000.0,71516000.0,27361000.0,185798000.0,96907000.0,193598000.0,168733000.0,91499000.0,96473000.0,85452000.0,72211000.0,134710000.0,153191000.0
net_income,0.0,-30113000.0,-18926000.0,-1283000.0,-29048000.0,-114407000.0,-171666000.0,-30028000.0,-48359000.0,-305250000.0,-76070000.0,-112350000.0,32298000.0,-73775000.0,-85231000.0
depreication,0.0,564000.0,2207000.0,3830000.0,10160000.0,15216000.0,14927000.0,42248000.0,96576000.0,102093000.0,97344000.0,93807000.0,85362000.0,78716000.0,108655000.0
long_term_debt,0.0,0.0,27599000.0,18778000.0,57532000.0,95120000.0,85545000.0,254425000.0,264013000.0,313596000.0,292975000.0,519419000.0,626688000.0,535279000.0,469731000.0
long_term_assets,0.0,0.0,20454000.0,129907000.0,211173000.0,1148788000.0,1124795000.0,2345130000.0,2283018000.0,2241095000.0,2133341000.0,1985227000.0,1949884000.0,1576702000.0,1772734000.0
eps_diluted,0.0,0.0,0.0,0.06,0.0,0.0,-0.12,0.0,-0.04,-0.39,-0.27,-0.53,0.05,-0.11,-0.11
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117494000.0,160983000.0,221852000.0,224344000.0,494676000.0,401332000.0,185340000.0
