,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,81607000.0,66441000.0,70021000.0,69888000.0,78889000.0,97910000.0,97098000.0,95122000.0,38579000.0,18656000.0,19713000.0,6960000.0,16842000.0,10337000.0,8735000.0
net_income,0.0,27677000.0,15456000.0,1754000.0,3319000.0,-1500000.0,-2043000.0,3332000.0,-43062000.0,-3191000.0,-69335000.0,-20986000.0,7970000.0,-3861000.0,3416000.0
eps_diluted,0.0,2.71,1.5,0.17,0.32,-0.14,-0.2,0.32,-3.51,-0.26,-5.57,-1.67,0.54,-0.2,0.18
long_term_assets,0.0,0.0,309730000.0,303101000.0,295597000.0,255887000.0,309630000.0,286474000.0,344425000.0,325352000.0,343253000.0,313148000.0,291376000.0,297144000.0,271366000.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,11818000.0,11787000.0,20463000.0,21376000.0,21379000.0,18967000.0,18575000.0,17877000.0,17408000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385155000.0,419432000.0,397904000.0,328544000.0,335078000.0,380255000.0
