,2019,2020,2021,2022
revenue,142681000.0,187007000.0,352292000.0,167880000
net_income,2141000.0,-2803000.0,-16896000.0,-4522000
cash_and_equiv,12661000.0,62010000.0,59812000.0,40186000
long_term_assets,6790000.0,50210000.0,68539000.0,49132000
depreication,543000.0,783000.0,1165000.0,2672000
eps_diluted,0.0,0.0,0.0,0
