,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,39178000.0,2000.0,119000.0,52861000.0,52309000.0,62616000.0,60260000.0,70959000.0,44507000.0,11709000.0,10479000.0
revenue,0.0,776558000.0,855735000.0,919128000.0,932010000.0,990602000.0,1024976000.0,1018874000.0,879221000.0,683995000.0,800637000.0
net_income,0.0,4063000.0,-5650000.0,15972000.0,6900000.0,28801000.0,30820000.0,24300000.0,12185000.0,-289000.0,-45759000.0
eps_diluted,0.0,2.46,0.13,0.59,0.14,0.74,1.08,0.9,0.45,-0.01,-1.48
long_term_debt,0.0,323000.0,215790000.0,308833000.0,270887000.0,281980000.0,281096000.0,342908000.0,275852000.0,274355000.0,295164000.0
long_term_assets,0.0,346000.0,115033000.0,137828000.0,145332000.0,135369000.0,157587000.0,193322000.0,200519000.0,199947000.0,191650000.0
depreication,0.0,11808000.0,9898000.0,8790000.0,8046000.0,8180000.0,9042000.0,10383000.0,14400000.0,13446000.0,14050000.0
