,2011,2012,2013,2014,2015,2019,2020,2021,2022
cash_and_equiv,16849759.0,16197220.0,26139255.0,42659791.0,79145296.0,0.0,0.0,0.0,51650000.0
net_income,0.0,-16993089.0,-30313029.0,24114817.0,0.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,-1.57,-2.77,0.44,0.49,-2.79,-2.16,-1.32,1.05
depreication,0.0,2426188.0,4653914.0,7078108.0,8829985.0,27982000.0,27200000.0,19663000.0,13635000.0
long_term_assets,0.0,0.0,27488897.0,36545144.0,50353134.0,245736000.0,218082000.0,160444000.0,97133000.0
revenue,0.0,0.0,0.0,0.0,0.0,294659000.0,290863000.0,374497000.0,357837000.0
