,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-10183310.0,-6799395.0,-6979099.0,-10703387.0,-11996580.0,-2435087.0,-5125626.0,-5336351.0,-6044162.0,-9123502.0,-4356403.0,-3906000.0,-2729000.0,0.0,0.0,0.0
cash_and_equiv,0.0,0.0,0.0,2732653.0,3072839.0,4036091.0,4158953.0,9912674.0,13876000.0,58083000.0,16079000.0,11565000.0,2065000.0,6763000.0,18685000.0,12109000.0
eps_diluted,0.0,0.0,0.0,0.0,-11.86,-8.6,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.79,-3.46
long_term_assets,0.0,0.0,0.0,0.0,0.0,43999.0,37463.0,579117.0,1237128.0,1871280.0,2717000.0,1377000.0,484000.0,6613000.0,5636000.0,5617000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799000.0,35377000.0,33586000.0,11454000.0,2059000.0,1032000.0,3769000.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145000.0,98000.0,97000.0,140000.0
