,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,290299.0,1238898.0,7519.0,0.0,0.0,0.0,0.0,17323241.0,19271642.0,8810636.0,6748945.0,23220770.0,1081364.0
net_income,0.0,-6979813.0,-4915295.0,-6603687.0,-9316355.0,-13571997.0,-19437252.0,-25538980.0,-39006782.0,-27512769.0,-49391089.0,-45828198.0,-26478273.0
long_term_debt,0.0,3113274.0,2892668.0,4678867.0,3394046.0,2747820.0,8610924.0,8787563.0,11553700.0,9409747.0,25184639.0,11222992.0,11395866.0
long_term_assets,0.0,200000.0,130000.0,0.0,8943010.0,7910220.0,30716173.0,29941628.0,32573794.0,33963807.0,18343341.0,3094365.0,1658690.0
eps_diluted,0.0,0.0,0.0,-1.23,-0.89,-1.03,-1.19,0.0,0.0,0.0,0.0,-0.32,-0.18
depreication,0.0,0.0,0.0,0.0,888367.0,990290.0,2534628.0,3063553.0,3098916.0,2944516.0,2329093.0,1435744.0,1483500.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13073259.0,15086643.0,22113869.0,16527397.0,2208680.0,4756078.0
