,2021,2022,2023
revenue,0.0,8549000.0,55392000.0
net_income,-568000.0,-23520000.0,-44646000.0
eps_diluted,-0.38,-0.41,-0.49
cash_and_equiv,11750000.0,38798000.0,28999000.0
long_term_assets,3297000.0,79618000.0,218198000.0
depreication,0.0,49000.0,7267000.0
