,2019,2020,2021,2022
net_income,-11939000.0,-21825000.0,-24832000.0,-32897000.0
cash_and_equiv,2482000.0,39150000.0,30393000.0,16989000.0
long_term_debt,37886000.0,50900000.0,44470000.0,66875000.0
long_term_assets,26326000.0,23103000.0,19742000.0,18142000.0
depreication,3856000.0,3864000.0,3730000.0,3733000.0
eps_diluted,0.0,-8.88,-2.38,-2.38
