,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
net_income,-1917852.0,-2152129.0,-4148740.0,1136937.0,-2221299.0,-1368907.0,-4004153.0,-958767.0,-470390.0,-2800969.0
cash_and_equiv,113832.0,107571.0,573350.0,129806.0,116994.0,131472.0,3218.0,0.0,0.0,0.0
long_term_assets,0.0,827964.0,827964.0,769954.0,0.0,0.0,0.0,0.0,0.0,0.0
depreication,1059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,0.0,-0.21,0.05,-0.09,0.0,0.0,0.0,0.0,0.0
revenue,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,750000.0,1000000.0,0.0
