,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
net_income,-3641.0,-262744.0,-332290.0,-1192732.0,-8884217.0,9652488.0,3577002.0,-1188846.0,-1036825.0,-2008999.0,-830061.0,-130167.0
cash_and_equiv,870.0,731.0,13229.0,56271.0,30903.0,12450.0,351043.0,167513.0,7079.0,188506.0,0.0,0.0
long_term_assets,536.0,54570.0,64798.0,40940.0,30230.0,23083.0,46509.0,36791.0,31821.0,19612.0,10488.0,0.0
depreication,0.0,1817.0,3195.0,6964.0,7149.0,7148.0,12543.0,14743.0,13366.0,11794.0,9365.0,2267.0
eps_diluted,0.0,0.0,0.0,0.0,-0.25,0.13,0.05,-0.03,-0.02,-0.04,-0.01,0.0
