,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,0.0,67410000.0,43363000.0,10652000.0,7647000.0,0.0,0.0,87756000.0,34091000.0,28339000.0,27316000.0,168336000.0,436507000.0,286662000.0,559397000.0
net_income,0.0,24272000.0,17411000.0,-1674000.0,-1927000.0,7995000.0,9312000.0,18901000.0,20750000.0,31115000.0,30502000.0,37736000.0,62952000.0,137906000.0,132589000.0
eps_diluted,0.0,1.25,0.89,-0.09,-0.1,0.4,0.46,0.93,0.34,0.51,0.5,0.61,1.02,2.21,2.1
revenue,0.0,0.0,1890851000.0,1822336000.0,2054933000.0,2470448000.0,2660329000.0,2887071000.0,3240493000.0,3941182000.0,0.0,0.0,0.0,0.0,0.0
long_term_debt,0.0,0.0,119237000.0,144995000.0,210574000.0,223799000.0,274105000.0,290070000.0,383673000.0,449426000.0,512671000.0,517892000.0,775602000.0,1096404000.0,890165000.0
long_term_assets,0.0,0.0,406581000.0,405813000.0,407367000.0,420589000.0,450794000.0,459447000.0,535620000.0,601190000.0,652270000.0,796405000.0,866529000.0,1171795000.0,1409960000.0
