,2018,2019,2020,2021,2022
revenue,290732049.0,304201000.0,208938000.0,340437000.0,408544000.0
net_income,-451.0,15499000.0,8094000.0,36115000.0,43861000.0
eps_diluted,-668.04,-516.98,7.39,0.76,0.83
cash_and_equiv,41093.0,17505002.0,29317000.0,130188000.0,147188000.0
long_term_assets,376407.0,202198458.0,210166000.0,215956000.0,198023000.0
depreication,29826222.0,30081000.0,24223000.0,12998000.0,10984000.0
