,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,9722000.0,15995000.0,17582000.0,13866000.0,13310000.0,8212000.0,8100000.0,11475000.0,9165000.0,5014000.0,2739000.0,6479000.0,8260000.0,4182000.0,0.0
revenue,0.0,17574000.0,19886000.0,18913000.0,20209000.0,18480000.0,25020000.0,20928000.0,18052000.0,18062000.0,18135000.0,22664000.0,23374000.0,26331000.0,21551000.0
net_income,0.0,19787000.0,4856000.0,4291000.0,4278000.0,2185000.0,5483000.0,5018000.0,4203000.0,5612000.0,5134000.0,5065000.0,5383000.0,5947000.0,5287000.0
depreication,0.0,778000.0,582000.0,295000.0,270000.0,250000.0,233000.0,173000.0,161000.0,104000.0,84000.0,151000.0,200000.0,194000.0,193000.0
long_term_assets,0.0,0.0,7842000.0,8109000.0,8029000.0,8354000.0,9239000.0,9326000.0,8420000.0,7951000.0,7270000.0,12018000.0,12725000.0,12598000.0,11445000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.27,0.25,0.27,0.29,0.26
