,2019,2020,2021,2022
revenue,436373000.0,342388000.0,601193000.0,730162000.0
net_income,-45439000.0,-49681000.0,-2107000.0,6907000.0
eps_diluted,-1.01,-1.1,-0.04,0.11
depreication,28027000.0,30725000.0,32379000.0,34230000.0
cash_and_equiv,0.0,38846000.0,51864000.0,49672000.0
long_term_assets,0.0,958474000.0,979220000.0,1037158000.0
