,2019,2020,2021,2022,2023
revenue,1278420000.0,4938594000.0,2970293000.0,2372626000.0,587520000.0
net_income,-39002.0,-5807306.0,98445000.0,41715000.0,7558000.0
cash_and_equiv,1120.0,1223837000.0,731088000.0,704898000.0,634576000.0
long_term_assets,0.0,11493241538.0,0.0,0.0,0.0
depreication,9405000.0,16820000.0,35098000.0,45235000.0,11441000.0
eps_diluted,0.0,0.0,0.66,0.45,0.08
