,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,54770000.0,33360000.0,80598000.0,200279000.0,45718000.0,126662000.0,0.0,0.0,576289000.0,388751000.0
net_income,0.0,-2762000.0,8572000.0,17382000.0,27189000.0,26949000.0,34790000.0,54241000.0,587857000.0,913434000.0
eps_diluted,0.0,-0.04,0.14,0.26,0.41,0.54,0.71,1.11,12.19,20.3
depreication,0.0,58695000.0,59465000.0,55017000.0,54727000.0,66890000.0,72347000.0,74470000.0,78557000.0,84415000.0
long_term_debt,0.0,0.0,859842000.0,833868000.0,783700000.0,1150433000.0,1132851000.0,1079906000.0,1283322000.0,1262448000.0
long_term_assets,0.0,0.0,632307000.0,581647000.0,709333000.0,676922000.0,737458000.0,729849000.0,788647000.0,1146176000.0
revenue,0.0,0.0,0.0,0.0,414558000.0,452028000.0,447448000.0,477420000.0,2928014000.0,3913949000.0
